"V1","post_id","image_id","insta_objects","caption","time_post","likes","num_comments","loc_id","loc_name","loc_zip","loc_city","area","dest","sample","date","month","year","day","dest_id"
128511,"B2rFTRJHSOT","5d8e47a38b5f3a513cf41e69_B2rFTRJHSOT_5.jpg","","I've been meaning to visit this place for ages! Beautifully conserved. .
.
#bistra #heritagemalta #openday #culture #history #catacombs #malta #toddlers",1569068712,15,0,2030549993888200,"Ta' Bistra Catacombs","","Mosta, Malta",4,40,0,2019-09-21,9,2019,21,1
68948,"B0rSgjihaAa","5d59127686e809344e10509a_B0rSgjihaAa_2.jpg","","Walking into the set of #gameofthrones <U+0001F923> #malta #mdina #got #travel #seetheworld #wanderlust #history #thesilentcity",1564780669,28,0,899970180161241,"Mdina, the Silent City","","L-Imdina, Malta",4,40,0,2019-08-02,8,2019,2,1
24662,"BzDdofdpfhY","5d34208086e8091ae491f4ea_BzDdofdpfhY_0.jpg"," sky, tree and outdoor","From every angle, St. Margaret’s in Sannat looks so glorious today. #gozo #gozoisland #malta #church #catholic #sannatgozo #holiday #urlaub #vakantie #gozobnb #mediterranean #mediterraneanlife #island #islandlife #mediterraneo #mediterranee",1561296840,22,NA,308706017,"Sannat, Malta","","Sannat, Malta",4,40,1,2019-06-23,6,2019,23,1
102600,"B1w-jqtAuNF","5d8e59758b5f3a513cf4557c_B1w-jqtAuNF_0.jpg"," one or more people, people standing, shorts, outdoor and water","Tbt. #lastholiday #malta #eurotrip #summer #intercambio #p30pro #huaweip30pro #follow #brazil #gay",1567119019,72,0,462310114527242,"Popeye Village","","Mellieha",4,40,1,2019-08-29,8,2019,29,1
243266,"B2sfSF_nu16","5d8f028186e80933b9c9ad4a_B2sfSF_nu16_0.jpg","","It’s a Greek Vibe! #athens #nightlifephotography #nightlife #greek #blackvoyageurs #worldtraveler",1569115888,3,1,NA,"","","",2,22,1,2019-09-22,9,2019,22,0
43475,"BzwCmNzl0s-","5d34127686e8091ae491cb35_BzwCmNzl0s-_1.jpg","","Day to day life can be pretty hectic so I cherish every moment and memory with this one <U+0001F497> #malta #holiday #boyfriend #lovehim #memories #views #selfies #sunset",1562792615,37,NA,NA,"","","",4,40,0,2019-07-10,7,2019,10,1
146594,"By0HnnLF1H0","5d5ae26186e8094271d12bc7_By0HnnLF1H0_0.jpg"," one or more people, people standing, sky, shoes and outdoor","#santorini #italy #italy<U+0001F1EE><U+0001F1F9> #catania #acropolis #athens #athensgreece #greekmythology #santorini #work #travel #travelphotography #world #crew #cruiseship #santorini #thira #lovequotesforher #lovequotes #loveyou #happy #happy #crewlife #work #workoutmotivation #florist #travelling #santorini #greek #greekmythology #greekislands #tour #tourist #loverosiecakes#acropolis#greekmythology #athens #athensgreece #piraeus #greece<U+0001F1EC><U+0001F1F7><U+2693><U+FE0F> #piraeus",1560781982,13,NA,275688803,"Valletta Cruise Port","","Valletta, Malta",2,22,1,2019-06-17,6,2019,17,0
230548,"B2PJKFMlEia","5d8f0dda86e80933b9c9c614_B2PJKFMlEia_0.jpg"," sky, cloud and outdoor","Evening coffee - A for Athens! #aforathens #eveningcoffee #athens #coffee #holidays #greece #bestview",1568131209,16,0,73453549,"A for Athens Cocktail Bar","10554","Athens, Greece",2,22,1,2019-09-10,9,2019,10,0
233660,"B2VoxQjB3iM","5d8f0ba786e80933b9c9c0d4_B2VoxQjB3iM_6.jpg","","Vacation mode in #Athens #Greece #Acropolis #relax",1568349110,74,0,37297686,"Acropolis - <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B7>","15121","Athens, Greece",2,22,0,2019-09-13,9,2019,13,0
229444,"B2NKvOrFewo","5d8f0e8086e80933b9c9c764_B2NKvOrFewo_2.jpg","","Happy to say ... I made sure that I had someone holding me when I was taking these pictures. I’m afraid of heights and have an awful fear that I will become one of those stories of tourist leaning over too far for a picture and falling. #Amazing views of the city #travel #wanderlust #SalientTravels #history #athens",1568064929,13,0,NA,"","","",2,22,0,2019-09-09,9,2019,9,0
56619,"B0Lvs6-oxRe","5d591c2e86e809344e106ee3_B0Lvs6-oxRe_0.jpg"," indoor","The best corner to seek relaxation after your long Maltese strolls!<U+0001F6C1> #relax #bathtub #interiors #hotelroom #design #baths #sunday #chill #scandinavian #hotelinteriors #interiordesign #malta #holiday #summer #travel #boutiquehotel #besthotelsoftheworld #beautifuldestinations #designhotels #cugogranmacina #ibbhotelcollection",1563722233,59,0,NA,"","","",4,40,1,2019-07-21,7,2019,21,1
52429,"B0EzqUpCsQa","5d340bec86e8091ae491b772_B0EzqUpCsQa_7.jpg","","#Malta #verano2019 #summer #holidays #heritagemalta",1563489428,16,0,NA,"","","",4,40,0,2019-07-18,7,2019,18,1
29899,"BzQ4pR5BqK8","5d341c1686e8091ae491e7e9_BzQ4pR5BqK8_7.jpg","","2nd stop of the day, we continue our venture to visit another UNESCO World Heritage site featuring more megalithic temples of pre-Malta. We brave Mediterranean sun to visit both sites.
.
.
.
#mediterranean #unesco #unescoworldheritage #temple #malta #prehistory #megalithic #ancient #sun #history #heritagemalta #stones #flintstones #heritage #preservation #culture #archeology #civilization #humanachievement #humanity #equinox",1561747210,26,0,677487796,"Hagar Qim & Mnajdra Temples World Heritage Site","QRD 2501","Il-Qrendi, Malta",4,40,0,2019-06-28,6,2019,28,1
226811,"B2E9j8zJQ9x","5d8f113f86e80933b9c9ce1d_B2E9j8zJQ9x_8.jpg","","03 de Setembro de 2019 - Mais um pouco de detalhes de Atenas - Grécia <U+0001F1EC><U+0001F1F7>! #plaka #acropolis #atenas #athens #greece #grecia #europe2019 #europe #travel #traveler #traveling #wanderlust #travelphotography #travelgram #travelblogger #instatrip #instatravel #pecanhukstur #boraviver #boraviajar #boracurtir #yolo #viajar #viajarfazbem #viajarépreciso #olives 
Viver não é sobreviver! Com equilíbrio sempre, que, com certeza, traz a felicidade que nós, seres humanos, sempre buscamos!!!!",1567789585,30,5,106257423486987,"Plaka Athens","10557","Athens, Greece",2,22,0,2019-09-06,9,2019,6,0
5200,"ByazNkWpvWZ","5d593f1186e809344e10dacc_ByazNkWpvWZ_0.jpg"," outdoor and nature","That malteezi view!! #malta #gozo #gozoisland #cave #explore #thatview #holiday #happy #mymalta #maltese #sea #seaview #island #mediterranean #sun #fun #cigar #cigaraficionado #thekingofdubairealestate #k",1559932422,193,6,829241613902578,"Tal-Mixta Cave","","Nadur",4,40,1,2019-06-07,6,2019,7,1
31645,"BzViRGRB701","5d341ac386e8091ae491e3ae_BzViRGRB701_0.jpg","","#valletta #malta #getaways #memories #picoftheday #photography #photooftheday #travelphoto #travelling #travel #rmcgetaways",1561903250,13,0,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-06-30,6,2019,30,1
211171,"B1bAmk1FqX-","5d8f1e7786e80933b9c9eefd_B1bAmk1FqX-_0.jpg"," one or more people, people standing, mountain and outdoor","Ge<U+03B9><U+03AC> s<U+03BF><U+03C5> <U+0001F1EC><U+0001F1F7> #grece<U+0001F1EC><U+0001F1F7> #athens #<U+0627><U+062B><U+064A><U+0646><U+0627> #acropolis#travelling",1566381894,40,4,193317274863721,"Acropolis - Parthenon, Athens, Greece","","Athens, Greece",2,22,1,2019-08-21,8,2019,21,0
223890,"B2ANO2gAd0h","5d8f12ca86e80933b9c9d15d_B2ANO2gAd0h_4.jpg","","First day back <U+0001F1EC><U+0001F1F7> #photography #photographer #photooftheday #athens #greece #summer #beauty #urban #ancient #past #and #present #igers #love #sun #beautiful #instagood #travel #travelgram #visitathens",1567630029,132,0,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-09-04,9,2019,4,0
102301,"B1wDzEio-HK","5d8e59dd8b5f3a513cf456cc_B1wDzEio-HK_0.jpg"," one or more people, people standing, sky and outdoor","Cara amica mia promettimi che persa nei tuoi giri se qualcuno poi ti parla di me parla di me un sorriso ti spaccherà in tre <U+0001F33C>  #malta #lavalletta #vipintrip #friends #friendship #amichette #carrrrine",1567088212,35,0,734519882,"Triton Fountain","","Valletta, Malta",4,40,1,2019-08-29,8,2019,29,1
213512,"B1iyMb0CGK9","5d8f1c1a86e80933b9c9e8d6_B1iyMb0CGK9_3.jpg","","#GraffitiArt #Athens #PlakaArea #Streetart #art  #RudiTravels #DestinationGreece #instaart #instadaily #picoftheday #photooftheday",1566642775,22,0,106257423486987,"Plaka Athens","10557","Athens, Greece",2,22,0,2019-08-24,8,2019,24,0
67499,"B0kwBRAImI9","5d5914c286e809344e1056fd_B0kwBRAImI9_1.jpg","","Take a stroll in Bugibba to watch these beauties <U+0001F33A>#flowersofmalta #maltaflowers #malta #bugibba #flowers #beautyofnature #nofilterneeded #nature #maltaphotography #photosofmalta #lovemalta #visitmalta #carrielovesmalta",1564561260,20,1,7326249,"Bugibba","","Bugibba",4,40,0,2019-07-31,7,2019,31,1
42413,"BzsRkDECSZ9","5d3413f086e8091ae491cf0e_BzsRkDECSZ9_6.jpg","","Turns out turning 30 is unreal, would highly recommend to a friend. 10/10  #malta #gozo #bluelagoon #westlife #valletta #travel #surpriseholiday #birthday #ilovehashtags",1562666244,132,NA,336245776952847,"Old Man Street","","Miri, Sarawak",4,40,0,2019-07-09,7,2019,9,1
89143,"B1UVFaKHdKb","5d8e62b38b5f3a513cf47396_B1UVFaKHdKb_2.jpg","","Popeye Village #malta #exploring #holiday #friends #ocean #sunsoutgunsout #islands <U+0001F1F2><U+0001F1F9>",1566157751,11,0,947486563,"Popeye Village","MLH 4808","Il-Mellieha, Malta",4,40,0,2019-08-18,8,2019,18,1
141337,"BynlFRUHrdI","5d5ae6fd86e8094271d13690_BynlFRUHrdI_1.jpg","","@marissamattingly and I went to Greece the other week and hung out with some of our best friends! We’ll definitely be back in Greece. #travel #greece #santorini #salamina #athens",1560361222,75,5,NA,"","","",2,22,0,2019-06-12,6,2019,12,0
6558,"BycVXBvIPze","5d593e9d86e809344e10d972_BycVXBvIPze_2.jpg","","Gozo Island - strolling between the rocks and caves and salt pans. I can't believe 4 days have had such an amazing effect on me. I loved it! #gozoisland #Malta #vacation #familyandfriends #myrealreallife #june #summer #beautiful #amazing #fun #thebestisyettocome #birthdayfun #instavisiting #instagood #instamalta #instafuninthesun #instamoments #instamood #instagreatday #instatravel",1559983880,69,2,140580386357657,"Island of Gozo","","",4,40,0,2019-06-08,6,2019,8,1
43844,"Bzy3e1vALDp","5d3411a186e8091ae491c8f9_Bzy3e1vALDp_3.jpg","","Sun, swimming and seafood in Malta <U+2600><U+FE0F> <U+0001F3CA><U+200D><U+2642><U+FE0F> <U+0001F99E> <U+0001F1F2><U+0001F1F9> #malta #valletta #marsaxlokk #gozo #comino #sliema #stjulians #luzzu #swordfish #fishmarket #grandharbour #sea #swimming #beach #stpeterspool #travel #iphonephotography #summer #mediterranean #enoughhashtagsnow #okonemore #hatsorburgers",1562887451,106,NA,243916039,"Malta","","",4,40,0,2019-07-11,7,2019,11,1
231842,"B2RJ59mHgee","5d8f0d4186e80933b9c9c4af_B2RJ59mHgee_9.jpg","","Which are your favourite Greek islands?? I have to say, Serifos was quite sublime and still rather untouched by mass tourism (and Brits) in a way that many of the other bigger Greek islands now are (I’m looking at you: Santorini, Mykonos, Zante, Rhodes, Corfu, Kos, Crete) However, even on those islands you’ll still find the tiny towns and villages that are a little bit more off the beaten track. Research prior to your trip pays dividends in a big way when you come to Greece. 
I planned and booked our trip myself, without a travel agent. It wasn’t easy... I guess the hardest part was picking an island. What to budget? For 11-nights, it’s cost around £700 pp for flights, ferry tickets, transfers and accommodation. (6-nights in Serifos, 5-nights in Athens) and then around £600 pp spends for food, drink and activities. We didn’t scrimp, so you could do it on much more of a shoestring budget if you needed to. The lovely thing about travel is that the memories you make take much longer than your tan to fade. 
Greece is most definitely one of my favourite countries for an island getaway. With Athens as a starting point you can never get bored — there’s around 2,000 islands to explore! 
Looking forward to sharing a write up of the trip itinerary and photos, for those of you hoping to explore Greece or the Greek Islands yourselves. Keep your eyes peeled to my stories for the post on lucieloves.co.uk — there’s also links to posts I’ve written about Skiathos, and an island hopping adventure to Mykonos, Naxos, Paros, Anti Paros & Santorini.

_________________________________________________________
Follow my adventures on Instagram Stories and Snapchat LucieLovesSnap #shotoniphone7plus @threeuk @vsco _________________________________________________________
#liveauthentic #beautifuldestinations #visitgreece  #serifos #serifosisland  #thisissummer #greece #athens #greekislands #girlswhotravel #travel #traveltips #summer2019 #aseasonalshift #travelblogger #lbloggers #agameoftones #sea #seascape #oceanview #beach #beachwear #beachday #swimwear #redhair #redhead #redheadsdoitbetter #redheads_of_insta",1568198710,59,0,1992140954382801,"Aeroporto Del Athena","","Spáta, Greece",2,22,0,2019-09-11,9,2019,11,0
7174,"ByebI1IgjSe","5d593dc286e809344e10d6db_ByebI1IgjSe_4.jpg","","#<U+671D><U+3054><U+306F><U+3093>#breakfast#<U+671D><U+98DF><U+30D6><U+30C3><U+30D5><U+30A7>#buffet#fruits#<U+30D5><U+30EC><U+30F3><U+30C1><U+30C8><U+30FC><U+30B9><U+30C8>#frenchtoast#omelette#gozocheese#<U+30C6><U+30E9><U+30B9><U+5E2D>#<U+30B1><U+30F3><U+30D4><U+30F3><U+30B9><U+30AD><U+30FC>#<U+30B1><U+30F3><U+30D4><U+30F3><U+30B9><U+30AD><U+30FC><U+30DB><U+30C6><U+30EB> #<U+30B1><U+30F3><U+30D4><U+30F3><U+30B9><U+30AD><U+30FC><U+30B5><U+30F3><U+30ED><U+30FC><U+30EC><U+30F3><U+30C4>#kempinski#kempinskyhotel#kempinskisanlawrenz#<U+30B4><U+30BE><U+5CF6>#gozo#<U+30DE><U+30EB><U+30BF><U+5CF6>#<U+30DE><U+30EB><U+30BF><U+5CF6><U+65C5><U+884C>#<U+30DE><U+30EB><U+30BF><U+65C5><U+884C>#<U+30DE><U+30EB><U+30BF>#<U+30DE><U+30EB><U+30BF><U+5171><U+548C><U+56FD>#malta#maltatravel#maltatravel#<U+0001F1F2><U+0001F1F9>#<U+65C5><U+884C>#trip#travel#<U+5973><U+5B50><U+65C5>",1560054018,30,0,299211414,"Kempinski Hotel San Lawrenz","SLZ 1040","San Lawrenz, Malta",4,40,0,2019-06-09,6,2019,9,1
121987,"B2bfjIzI-Zj","5d8e4c908b5f3a513cf42d43_B2bfjIzI-Zj_0.jpg"," one or more people and sunglasses","beautiful people of #Malta. Thank you guys <U+0001F60A><U+0001F696><U+0001F4F8> #taxi #selfie #foto #summer #summer2019 #hot #sicilia #sicily #ragusa #ibla #marinadiragusa #montalbano #travel #visiting #instatravel #instago #instagood #trip #holiday #photooftheday #tourism #tourist",1568545602,14,1,215405117,"Pozzallo","97016","Pozzallo",4,40,1,2019-09-15,9,2019,15,1
61671,"B0Xx8C3H7IX","5d8e60dc8b5f3a513cf46d79_B0Xx8C3H7IX_0.jpg"," one or more people, people standing, sky, ocean, outdoor, nature and closeup","Could happily go for some sun, surf & sand <U+2600><U+FE0F> #throwback #malta #travel #beach #adventure",1564126058,65,2,NA,"","","",4,40,1,2019-07-26,7,2019,26,1
107936,"B18b3r2oqNf","5d8e56378b5f3a513cf44b48_B18b3r2oqNf_4.jpg","","#holidays #malta #couple",1567503486,39,1,284805640,"Malta","","Malta",4,40,0,2019-09-03,9,2019,3,1
83283,"B1KAsFJiZuI","5d59085286e809344e1032bf_B1KAsFJiZuI_4.jpg","","<U+0001F1F2><U+0001F1F9><U+0001F1F2><U+0001F1F9><U+0001F1F2><U+0001F1F9> <U+0001F60E><U+0001F60E><U+0001F60E> #malta #malta<U+0001F1F2><U+0001F1F9> #maltaphotography #maltatoday #visitmalta #popeyemalta79 #popeyevillage #popeyevillagemalta",1565811513,106,0,583417394,"Popeye Village Malta","","Malta",4,40,0,2019-08-14,8,2019,14,1
52553,"B0DvEroFET-","5d340c6d86e8091ae491b90d_B0DvEroFET-_0.jpg"," sky and outdoor","Malta <U+2708><U+FE0F> #travel #travelphotography #photography #photographer #malta #urban #urbanphotography",1563453468,5,NA,243916039,"Malta","","",4,40,1,2019-07-18,7,2019,18,1
42752,"Bzul8xMHxtM","5d34132886e8091ae491cd0a_Bzul8xMHxtM_0.jpg"," one or more people, ocean, sky, hat, outdoor and water","So ready for the cruise!! <U+0001F64C><U+2600><U+0001F576><U+0001F30A><U+0001F6A2>#valetta #malta  #travel #holidays #sun #prosecco #travellingthroughtheworld #travelersnotebook #traveller #travelgram #instaperfect #picoftheday #travelholic #travelislife #travelog #travelphotography #travelmania #travelobsessed #happy #sea #seaside",1562744041,28,NA,215986867,"Sliema, Malta","","Sliema, Malta",4,40,1,2019-07-10,7,2019,10,1
213575,"B1jLLRviIjG","5d8f1bf386e80933b9c9e855_B1jLLRviIjG_0.jpg"," ocean, sky, outdoor, nature and water","#greece #greece_nature #greece_lovers #greece_travel #greece<U+0001F499> #greece_countryside #greece_moments #greece_is_awesome #greece_vacations #greeceislands #summer #travel #sea #photooftheday #bnw #ig #picoftheday #love #instagood #nature #landscape #photographer #athens #island #art",1566655873,22,0,239508473,"Líndos, Dhodhekanisos, Greece","","Líndos, Dhodhekanisos, Greece",2,22,1,2019-08-24,8,2019,24,0
146103,"By1BtFnB2Bt","5d5ae1ed86e8094271d12a56_By1BtFnB2Bt_0.jpg"," one or more people, people standing, sunglasses and outdoor","@WorldTravel
Powered by: @samsungmobileusa S9+ #Spain #Madrid #WorldTravel #Travel #Fashion #Model  #Vacation #NikonD7200 #SamsungGalaxyS9+ #USA #Jamaica #London #England #Athens #Greece #Rome #Italy #Amsterdam #TheNetherlands #Holland #Germany #Panama #Cuba #DominicanRepublic #Brusells #Belgium #Europe #ChadPierrePhotography  #Nantucket",1560812436,15,1,217228243,"Ocho Rios, Jamaica","","Ocho Rios, Jamaica",2,22,1,2019-06-17,6,2019,17,0
192172,"B0sxLJglj_s","5d5ab80c86e8094271d0c9a4_B0sxLJglj_s_0.jpg","","I Apollo-gize for all the vacation shots <U+0001F643><U+0001F3DB> #greece #athens #travels #parthenon #wherearetheolives #damnthatsbig #athenagotitmade #acropolis",1564830301,100,0,193317274863721,"Acropolis - Parthenon, Athens, Greece","","Athens, Greece",2,22,1,2019-08-03,8,2019,3,0
42746,"Bzuh1TGAGVE","5d34132c86e8091ae491cd21_Bzuh1TGAGVE_0.jpg"," outdoor","#malta#travelphotography#littletown#mdina#travelgram#streetstyle#bestvacations#photooftheday#instapic#instadaily#vsco#ig_europe#valletta#maltavisit#travelling#instacolor#igers#myttavelgram#photography#instacolors#maltaphotography#instadoor#instamalta#vscocam#doorstraits#instastreet#instadaily#",1562741883,57,NA,222667676,"Mdina, Malta","","Mdina, Malta",4,40,1,2019-07-10,7,2019,10,1
21492,"By-hJPGnJpp","5d5933c486e809344e10b70e_By-hJPGnJpp_1.jpg","","Além da paradisíaca Blue Lagoon, há outra baía em Malta que qualquer viajante no país precisa conhecer: St. Peter’s Pool (vulgo minha piscina). Uma dica importante para quem vai visitar o local: leve tudo o que você precisa para passar o dia, pois o local é extremamente afastado, praticamente no meio do nada. Ou seja, nenhum ambulante, nenhuma lojinha de souvenir, nenhum food-truck para matar a fome.",1561130909,1026,49,245705432,"St Peter's Pool","Malta","Marsaxlokk, Malta",4,40,0,2019-06-21,6,2019,21,1
69435,"B0qiv7SJtMX","5d5912d586e809344e1051aa_B0qiv7SJtMX_0.jpg","","rok temu<U+2763>#wannaback #memories #malta #lovemalta #beautifullife #summervibes #throwback #lovesea #travel #jumping #klif #travelfreak #travelgirl #lovethisview #nicetime #intravelist #discover_europe #maltabeach #lifeisbetteratthebeach #explorer #adventurer #wanderlustgirl #livemore #lifeisone #podrózuj #podroznik",1564755629,43,2,NA,"","","",4,40,1,2019-08-02,8,2019,2,1
207090,"B1T8wdzoNsF","5d5aabed86e8094271d0a82f_B1T8wdzoNsF_4.jpg","","#Summer #Travel #Greece #Athens #Chill #Holidays #picoftheday #tagsforlikes #Igers #instagood",1566144997,19,0,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-08-18,8,2019,18,0
149948,"By_EHKFB8Ux","5d5ade1586e8094271d121d0_By_EHKFB8Ux_0.jpg"," airplane","“Greece” is the word ... #travel #greece #athens #summer2019",1561149242,118,15,4839972,"Delta Terminal - John F. Kennedy International Airport","11430","New York, New York",2,22,1,2019-06-21,6,2019,21,0
134358,"B26V8C-IkYY","5d8e43078b5f3a513cf410d5_B26V8C-IkYY_3.jpg","","Souvenirs de Malte #remember #travelphotography #traveladdict #malta #cyclingtravel #mdina #love <U+0001F929>",1569580751,30,0,181295,"Birgu, Malta","","Birgu, Malta",4,40,0,2019-09-27,9,2019,27,1
70985,"B0v_QSnJJ1i","5d59111c86e809344e104cab_B0v_QSnJJ1i_0.jpg"," ocean, sky, outdoor, water and nature","That view....#malta #maltaphotography #maltatoday #holiday #bluesky #oldtown #view #perfectshot #valetta #sunnyday #sunday #one #dolepops #lifewillbegoodagain",1564938346,15,0,129804753851740,"Malta Valleta City","","Valletta, Malta",4,40,1,2019-08-04,8,2019,4,1
246344,"B200z7soTlB","5d8eff4f86e80933b9c9a668_B200z7soTlB_0.jpg"," ocean, sky, outdoor, water and nature","#santorini #greece #travel #summer #santorinigreece #oia #mykonos #oiasantorini #grecia #sunset #love #thira #island #athens #travelphotography #greek #santoriniisland #photography #greekislands #cyclades #fira #travelgram #vacation #visitgreece #instatravel #sea #holiday #beach #photooftheday #memories",1569395611,53,1,224390621253993,"Santorini","84700","Thíra, Kikladhes, Greece",2,22,1,2019-09-25,9,2019,25,0
35205,"BzcrnPxgo3E","5d34189686e8091ae491dd05_BzcrnPxgo3E_1.jpg","","#malta#holiday#romantic#relax#sunshine#beach#tours<U+0001F46B>",1562143031,72,0,243916039,"Malta","","",4,40,0,2019-07-03,7,2019,3,1
204788,"B1MZgVhI23D","5d5aae5186e8094271d0af57_B1MZgVhI23D_0.jpg"," outdoor","window #athens #window #atene #travelphoto #instagram #instatravel #pic #travel #travelphotography #photo #lovetravel #convista",1565891633,30,NA,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-08-15,8,2019,15,0
110275,"B2CGDpxogo6","5d8e54748b5f3a513cf445b5_B2CGDpxogo6_0.jpg","","#vallettacruiseport #lavalletta #malta #hellomalta #travel #photography#istagood #travelphotography #follow #photo #istagram #happy #life #istatravel #trip #wanderlust #tourism #instagood #ilovetravel #istatravelling #instavacation #istapassaport #traveltheworld #getaway #travelblog #travelpic #lamiavitaèunviaggio #iviaggidiscri",1567693376,28,0,275688803,"Valletta Cruise Port","","Valletta, Malta",4,40,1,2019-09-05,9,2019,5,1
197794,"B05IYZSAOBw","5d5ab43c86e8094271d0bf87_B05IYZSAOBw_0.jpg"," one or more people, people standing, sky and outdoor","Monastiraki, Athens #plaza #greece #athens #eidholidays2019 #myboys #summervacation2019",1565245121,21,2,405112974,"Monastiraki Athens Attiki- <U+039C><U+03BF><U+03BD>ast<U+03B7><U+03C1><U+03AC><U+03BA><U+03B9> <U+0391>tt<U+03B9><U+03BA><U+03AE><U+03C2>","10555","Athens, Greece",2,22,1,2019-08-08,8,2019,8,0
130410,"B2wsN2NCBCg","5d8e45ec8b5f3a513cf41905_B2wsN2NCBCg_0.jpg"," one or more people and indoor","ad/ Last call: travel in style <U+2708><U+FE0F>
.
#travel #travelgram #holiday #journey #airport #berlin #txl #woopwoop #boysboysboys #fashion #ootd #womft #horiznstudios #weekday #gym #fitfam #fit #puma #pumarsx #malta #barcelona #munich #jetset",1569256887,5247,28,213055148,"Berlin Airport - SXF & TXL","12521","Berlin, Germany",4,40,1,2019-09-23,9,2019,23,1
61243,"B0Y4g1fCwaP","5d59182a86e809344e106186_B0Y4g1fCwaP_0.jpg"," night and outdoor","Lo que daría por volver a Roma... o a cualquier otro sitio ya visitado para poder disfrutar de todo con mas calma. 
Me queda poco para las vacaciones y creo que nunca han llegado en un momento que las necesite tanto como ahora. <U+0001F616>
Necesito recargar pilas con urgencia, y nada me las recarga más que un viaje. 
No, no vuelvo a Roma de momento... pero tiré mi moneda a la #FontanaDeTrevi así que algún día <U+0001F60B>
De momento os dejo esta foto del #JardínDeLosNaranjos, para que como yo, comenceís a buscar luz a través de las cerraduras y oye quién sabe lo que descubriréis por """"cotillas"""" <U+0001F60F>
.
.
.
#Roma #RomaSecreta #Italia #Vaticano #Cerradura #MirillaDeLosCaballerosDeMalta #Malta #Mirador #Travel #Viajar #Trip #ConociendoMundoPocoAPoco",1564163060,27,NA,31499759,"Rome, Italy","","Rome, Italy",4,40,1,2019-07-26,7,2019,26,1
247059,"B21lFWWi7Ul","5d8efef086e80933b9c9a5b7_B21lFWWi7Ul_0.jpg","","Kalimera! <U+0001F1EC><U+0001F1F7> #naszegreckiewakacje #akropol #athens #greece #ateny #grecja #travel #acropolis #polishgirl #akropolis #travelphotography #ancient #beautiful #partenon #trip #traveltheworld #instatravel #travelgram #holiday #history #vacation #architecture #europe #capital #place #visitgreece #greckiewakacje",1569420919,55,1,2131546690435590,"Grecja, Ateny, Akropol","","Athens, Greece",2,22,1,2019-09-25,9,2019,25,0
20972,"By8m83hg-fa","5d59344b86e809344e10b896_By8m83hg-fa_0.jpg"," one or more people, sunglasses and outdoor","Miss you @bubble_boots #malta #bluelagoonmalta #seacaves #speedboat #girlstrip #beautifulday",1561066845,30,0,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,1,2019-06-20,6,2019,20,1
116107,"B2ORK_YFrAC","5d8e50cb8b5f3a513cf43a2d_B2ORK_YFrAC_2.jpg","","#mdina#malta#travel#oldtown",1568101857,17,0,NA,"","","",4,40,0,2019-09-10,9,2019,10,1
91186,"B1ZPsTtig1j","5d8e611f8b5f3a513cf46e6f_B1ZPsTtig1j_0.jpg","","Vi<U+2764><U+FE0F>letta. #violetta#family#friends#life#summer#estate#holiday#malta#stjulians#love#ilove#familia#sunset#sea#sole#mare#amore#cuore#daddy#mom#papa#mamma#mediterranean#top#triq",1566322696,30,0,534797854,"Cavalieri Art Hotel","STJ 3019","Saint Julian'S, Malta",4,40,1,2019-08-20,8,2019,20,1
229726,"B2LRmB6FJ1y","5d8f0f5986e80933b9c9c946_B2LRmB6FJ1y_0.jpg","","Major Indiana Jones vibe here. <U+0001F60A> #acropolismuseum #acropolis #athens #travel #holiday",1568001415,30,0,180416,"Acropolis Museum - <U+039C><U+03BF><U+03C5>se<U+03AF><U+03BF> <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B7><U+03C2>","11742","Athens, Greece",2,22,1,2019-09-09,9,2019,9,0
178738,"B0I8mvkHWCF","5d3499a286e8096c316080a1_B0I8mvkHWCF_0.jpg"," sky, house and outdoor","#roadtrip #instadaily #instagood #moodoftheday #nofilter #summervibes #sunshine #athens #plaka #travelphotography #truth #way #happyday #filter",1563628335,5,NA,NA,"","","",2,22,1,2019-07-20,7,2019,20,0
165230,"BznhIWdF_I-","5d34a5f086e8096c31609d92_BznhIWdF_I-_0.jpg","","Rudiments of Paradise #greece #athens #city #ancientcity #history #powerful #overview #aroundtheworld #travelphotography #travel #atrium #acropolis #citadel #vacation #tourist #perfectday #summer",1562506634,40,NA,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-07-07,7,2019,7,0
108609,"B19msV6C0zN","5d8e55b48b5f3a513cf4499e_B19msV6C0zN_0.jpg"," one or more people, people standing, ocean, sky, beach, outdoor, nature and water","Holidays <U+0001F30A><U+2600><U+FE0F><U+0001F3DD> •
•
•
#malta #malta<U+0001F1F2><U+0001F1F9> #beach #sea #sand #holidays #summer #turquoisewater  #swim #sun #sunny #september #bluelagoon # #instagay #instamoment",1567542715,138,3,243916039,"Malta","","",4,40,1,2019-09-03,9,2019,3,1
